,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1193,1194,120,RM,,4500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0,341.0,1224.0,GasA,Ex,Y,SBrkr,1224.0,0.0,0,1224.0,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1999.0,Fin,2,402.0,TA,TA,Y,0.0,304.0,0,0,0,0.0,,,,0,6,2009,WD,Normal,165000.0
1194,1195,60,RL,80.0,9364.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0,292.0,663.0,GasA,TA,Y,SBrkr,663.0,689.0,0,1352.0,0,0,1,1,4,1,TA,7,Typ,0,,Attchd,1969.0,Fin,1,299.0,TA,TA,Y,379.0,36.0,0,0,0,0.0,,MnPrv,,0,3,2010,WD,Normal,158000.0
1195,1196,60,RL,51.0,8029.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,728.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0,1456.0,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2005.0,Fin,2,400.0,TA,TA,Y,100.0,24.0,0,0,0,0.0,,,,0,7,2008,WD,Normal,176000.0
1196,1197,60,RL,58.0,14054.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,879.0,879.0,GasA,Ex,Y,SBrkr,879.0,984.0,0,1863.0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660.0,TA,TA,Y,100.0,17.0,0,0,0,0.0,,,,0,11,2006,New,Partial,219210.0
1197,1198,75,RM,65.0,8850.0,Pave,,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,815.0,815.0,GasA,Ex,Y,SBrkr,815.0,875.0,0,1690.0,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225.0,TA,TA,Y,0.0,0.0,330,0,0,0.0,,,,0,7,2006,ConLw,Normal,144000.0
1198,1199,20,RL,70.0,9100.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1212.0,1212.0,GasA,Ex,Y,SBrkr,1212.0,0.0,0,1212.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,573.0,TA,TA,Y,356.0,0.0,0,0,0,0.0,,,,0,6,2009,WD,Normal,178000.0
1199,1200,20,RL,75.0,11235.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547.0,Unf,0,504.0,1051.0,GasA,Gd,Y,SBrkr,1382.0,0.0,0,1382.0,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459.0,TA,TA,Y,0.0,82.0,0,0,0,0.0,,,,0,10,2006,WD,Normal,148000.0
1200,1201,20,RL,71.0,9353.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,864.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,Unf,1,280.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,Shed,0,7,2006,Oth,Abnorml,116050.0
1201,1202,60,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,866.0,866.0,GasA,Ex,Y,SBrkr,866.0,913.0,0,1779.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2,546.0,TA,TA,Y,198.0,36.0,0,0,0,0.0,,,,0,3,2009,WD,Normal,197900.0
1202,1203,50,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,884.0,884.0,GasA,Ex,Y,SBrkr,884.0,464.0,0,1348.0,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216.0,TA,TA,N,0.0,0.0,208,0,0,0.0,,,,0,5,2009,WD,Normal,117000.0
1203,1204,20,RL,75.0,9750.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1630.0,1630.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0,1630.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451.0,TA,TA,Y,74.0,234.0,0,0,0,0.0,,,,0,10,2009,WD,Normal,213000.0
1204,1205,20,RL,78.0,10140.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788.0,Unf,0,268.0,1056.0,GasA,Ex,Y,SBrkr,1074.0,0.0,0,1074.0,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1975.0,RFn,2,495.0,TA,TA,Y,0.0,88.0,0,0,0,0.0,,MnPrv,,0,7,2006,WD,Normal,153500.0
1205,1206,20,RL,90.0,14684.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,177,1496.0,2158.0,GasA,Gd,Y,SBrkr,2196.0,0.0,0,2196.0,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701.0,TA,TA,Y,84.0,70.0,0,0,0,0.0,,,,0,6,2009,WD,Normal,271900.0
1206,1207,20,RH,,8900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056.0,Unf,0,0.0,1056.0,GasA,TA,Y,SBrkr,1056.0,0.0,0,1056.0,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1966.0,Unf,1,384.0,TA,TA,Y,0.0,42.0,0,0,0,0.0,,MnPrv,,0,11,2006,WD,Normal,107000.0
1207,1208,20,RL,70.0,9135.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0,1342.0,1682.0,GasA,Ex,Y,SBrkr,1700.0,0.0,0,1700.0,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2,544.0,TA,TA,Y,192.0,23.0,0,0,0,0.0,,,,0,5,2006,WD,Normal,200000.0
1208,1209,20,RL,70.0,7763.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108,319.0,931.0,GasA,TA,Y,SBrkr,1283.0,0.0,0,1283.0,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1980.0,Unf,2,506.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,10,2008,WD,Normal,140000.0
1209,1210,20,RL,85.0,10182.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220.0,Unf,0,440.0,1660.0,GasA,Ex,Y,SBrkr,1660.0,0.0,0,1660.0,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500.0,TA,TA,Y,322.0,50.0,0,0,0,0.0,,,,0,5,2006,New,Partial,290000.0
1210,1211,60,RL,70.0,11218.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1055.0,1055.0,GasA,Ex,Y,SBrkr,1055.0,790.0,0,1845.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462.0,TA,TA,Y,635.0,104.0,0,0,0,0.0,,GdPrv,Shed,400,5,2010,WD,Normal,189000.0
1211,1212,50,RL,152.0,12134.0,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427.0,Unf,0,132.0,559.0,GasA,Gd,Y,SBrkr,1080.0,672.0,0,1752.0,0,0,2,0,4,1,TA,8,Typ,0,,Basment,1988.0,RFn,2,492.0,TA,TA,Y,325.0,12.0,0,0,0,0.0,,,,0,6,2010,WD,Normal,164000.0
1212,1213,30,RL,50.0,9340.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0,328.0,672.0,GasA,TA,Y,SBrkr,672.0,0.0,0,672.0,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1941.0,Unf,1,234.0,TA,TA,N,0.0,113.0,0,0,0,0.0,,,,0,8,2009,WD,Normal,113000.0
1213,1214,80,RL,,10246.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0,0.0,648.0,GasA,Ex,Y,SBrkr,960.0,0.0,0,960.0,1,1,0,0,0,1,TA,3,Typ,0,,Attchd,1965.0,Unf,1,364.0,TA,TA,Y,88.0,0.0,0,0,0,0.0,,,,0,5,2006,WD,Normal,145000.0
1214,1215,85,RL,69.0,10205.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0,141.0,925.0,GasA,TA,Y,SBrkr,999.0,0.0,0,999.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1962.0,Unf,1,300.0,TA,TA,Y,150.0,72.0,0,0,0,0.0,,,,0,5,2006,WD,Normal,134500.0
1215,1216,20,RL,99.0,7094.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,LwQ,374,340.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0,894.0,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1966.0,RFn,1,384.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,5,2007,WD,Normal,125000.0
1216,1217,90,RM,68.0,8930.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,,,,,0.0,,0,0.0,0.0,GasA,TA,Y,SBrkr,1318.0,584.0,0,1902.0,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1978.0,Unf,2,539.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,4,2010,WD,Normal,112000.0
1217,1218,20,FV,72.0,8640.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936.0,Unf,0,364.0,1300.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0,1314.0,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2009.0,RFn,2,552.0,TA,TA,Y,135.0,112.0,0,0,0,0.0,,,,0,9,2009,New,Partial,229456.0
1218,1219,50,RM,52.0,6240.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,,,,,0.0,,0,0.0,0.0,GasA,Gd,N,SBrkr,672.0,240.0,0,912.0,0,0,1,0,2,1,TA,3,Typ,0,,,,,0,0.0,,,N,0.0,0.0,0,0,0,0.0,,,,0,7,2006,WD,Normal,80500.0
1219,1220,160,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,672.0,672.0,GasA,TA,Y,SBrkr,672.0,546.0,0,1218.0,0,0,1,1,3,1,TA,7,Typ,0,,,,,0,0.0,,,N,201.0,0.0,0,0,0,0.0,,,,0,4,2006,WD,Abnorml,91500.0
1220,1221,20,RL,66.0,7800.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600,0.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,0,912.0,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1964.0,Unf,1,288.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,11,2006,WD,Abnorml,115000.0
1221,1222,20,RL,55.0,8250.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250.0,LwQ,492,210.0,952.0,GasA,Ex,Y,SBrkr,1211.0,0.0,0,1211.0,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322.0,TA,TA,Y,0.0,63.0,0,0,0,0.0,,,,0,8,2008,WD,Normal,134000.0
1222,1223,50,RL,78.0,10496.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0,844.0,1040.0,GasA,Ex,Y,SBrkr,1168.0,678.0,0,1846.0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,GdWo,,0,1,2007,WD,Normal,143000.0
1223,1224,20,RL,89.0,10680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0,1380.0,2136.0,GasA,TA,N,FuseA,2136.0,0.0,0,2136.0,0,0,2,0,4,1,TA,7,Mod,0,,Detchd,1951.0,Unf,2,528.0,TA,TA,Y,0.0,30.0,0,0,0,0.0,,MnPrv,,0,10,2006,WD,Normal,137900.0
1224,1225,60,RL,60.0,15384.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0,64.0,788.0,GasA,Ex,Y,SBrkr,788.0,702.0,0,1490.0,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388.0,TA,TA,Y,100.0,75.0,0,0,0,0.0,,,,0,2,2008,WD,Normal,184000.0
1225,1226,80,RL,65.0,10482.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0,81.0,588.0,GasA,Ex,Y,SBrkr,1138.0,0.0,0,1138.0,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1,264.0,TA,TA,Y,224.0,0.0,0,0,0,0.0,,MnWw,,0,6,2007,WD,Normal,145000.0
1226,1227,60,RL,86.0,14598.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0,894.0,894.0,GasA,Ex,Y,SBrkr,894.0,1039.0,0,1933.0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668.0,TA,TA,Y,100.0,18.0,0,0,0,0.0,,,,0,1,2008,WD,Normal,214000.0
1227,1228,20,RL,72.0,8872.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0,317.0,912.0,GasA,Ex,Y,SBrkr,912.0,0.0,0,912.0,1,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1992.0,Unf,2,576.0,TA,TA,Y,0.0,240.0,0,0,0,0.0,,,,0,12,2008,WD,Normal,147000.0
1228,1229,120,RL,65.0,8769.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540.0,Unf,0,162.0,1702.0,GasA,Ex,Y,SBrkr,1702.0,0.0,0,1702.0,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1052.0,TA,TA,Y,0.0,72.0,0,0,224,0.0,,,,0,10,2008,New,Partial,367294.0
1229,1230,80,RL,70.0,7910.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666.0,Unf,0,409.0,1075.0,GasA,Gd,Y,SBrkr,1507.0,0.0,0,1507.0,0,0,2,0,4,1,TA,7,Maj1,0,,Basment,1960.0,Unf,1,404.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,GdWo,,0,8,2008,WD,Normal,127000.0
1230,1231,90,RL,,18890.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498.0,Rec,211,652.0,1361.0,GasA,Ex,Y,SBrkr,1361.0,1259.0,0,2620.0,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600.0,TA,TA,N,155.0,24.0,145,0,0,0.0,,,Gar2,8300,8,2007,WD,Normal,190000.0
1231,1232,90,RL,70.0,7728.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0,303.0,1106.0,GasA,TA,Y,SBrkr,1190.0,0.0,0,1190.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1962.0,Unf,2,540.0,TA,TA,Y,0.0,18.0,0,0,0,0.0,,GdWo,,0,5,2006,WD,Normal,132500.0
1232,1233,90,RL,70.0,9842.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,,,,,0.0,,0,0.0,0.0,GasA,TA,Y,SBrkr,1224.0,0.0,0,1224.0,0,0,2,0,2,2,TA,6,Typ,0,,CarPort,1962.0,Unf,2,462.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,3,2007,WD,Normal,101800.0
1233,1234,20,RL,,12160.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000.0,Unf,0,188.0,1188.0,GasA,Fa,Y,SBrkr,1188.0,0.0,0,1188.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,2,531.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,5,2010,COD,Abnorml,142000.0
1234,1235,70,RH,55.0,8525.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0,940.0,940.0,GasA,TA,N,FuseA,1024.0,940.0,0,1964.0,0,0,1,1,4,1,TA,7,Typ,0,,,,,0,0.0,,,N,0.0,192.0,0,0,0,0.0,,,,0,11,2008,WD,Abnorml,130000.0
1235,1236,70,RL,96.0,13132.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0,747.0,747.0,GasA,Gd,Y,FuseF,892.0,892.0,0,1784.0,0,0,1,1,4,1,TA,9,Typ,0,,Detchd,1914.0,Unf,1,180.0,Fa,Fa,N,203.0,40.0,0,0,0,0.0,,,,0,7,2006,WD,Normal,138887.0
1236,1237,160,RL,36.0,2628.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0,1626.0,0,0,2,1,2,1,Gd,6,Typ,0,,BuiltIn,2003.0,RFn,2,474.0,TA,TA,Y,0.0,27.0,0,0,0,0.0,,,,0,6,2010,WD,Normal,175500.0
1237,1238,60,RL,41.0,12393.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,1101.0,0,1948.0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434.0,TA,TA,Y,100.0,48.0,0,0,0,0.0,,,,0,9,2006,WD,Normal,195000.0
1238,1239,20,RL,63.0,13072.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1141.0,1141.0,GasA,Ex,Y,SBrkr,1141.0,0.0,0,1141.0,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,2005.0,Unf,2,484.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,3,2006,WD,Abnorml,142500.0
1239,1240,20,RL,64.0,9037.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484.0,0.0,0,1484.0,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,472.0,TA,TA,Y,120.0,33.0,0,0,0,0.0,,,,0,12,2007,WD,Normal,265900.0
1240,1241,60,RL,65.0,8158.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0,334.0,884.0,GasA,Ex,Y,SBrkr,884.0,884.0,0,1768.0,1,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2,543.0,TA,TA,Y,0.0,63.0,0,0,0,0.0,,,,0,7,2008,WD,Normal,224900.0
